District,District_Num,Region,Sex,Age,Count
Ntchisi,9,Central,M,0,5151.84915008749
Ntchisi,9,Central,M,1,4957.9476015627415
Ntchisi,9,Central,M,2,4775.184425204437
Ntchisi,9,Central,M,3,4602.873627264886
Ntchisi,9,Central,M,4,4440.311161529353
Ntchisi,9,Central,M,5,4286.756876849015
Ntchisi,9,Central,M,6,4141.506727009137
Ntchisi,9,Central,M,7,4003.8747182620295
Ntchisi,9,Central,M,8,3873.138751925913
Ntchisi,9,Central,M,9,3748.5767293190083
Ntchisi,9,Central,M,10,3630.1525455072265
Ntchisi,9,Central,M,11,3517.7578856883006
Ntchisi,9,Central,M,12,3407.529521914712
Ntchisi,9,Central,M,13,3297.427525410435
Ntchisi,9,Central,M,14,3188.679463934494
Ntchisi,9,Central,M,15,3083.0544792572473
Ntchisi,9,Central,M,16,2978.4223802674474
Ntchisi,9,Central,M,17,2881.0654254965725
Ntchisi,9,Central,M,18,2793.6553800672054
Ntchisi,9,Central,M,19,2711.986019157983
Ntchisi,9,Central,M,20,2631.670593277096
Ntchisi,9,Central,M,21,2556.6445402402414
Ntchisi,9,Central,M,22,2466.7432543587365
Ntchisi,9,Central,M,23,2352.435033033096
Ntchisi,9,Central,M,24,2224.370831819562
Ntchisi,9,Central,M,25,2101.000272037593
Ntchisi,9,Central,M,26,1976.7090364363555
Ntchisi,9,Central,M,27,1871.0118418909312
Ntchisi,9,Central,M,28,1794.902640831408
Ntchisi,9,Central,M,29,1738.3623140481
Ntchisi,9,Central,M,30,1680.540262104634
Ntchisi,9,Central,M,31,1625.8593394269071
Ntchisi,9,Central,M,32,1567.7303955436848
Ntchisi,9,Central,M,33,1500.8640576109349
Ntchisi,9,Central,M,34,1429.0874486420867
Ntchisi,9,Central,M,35,1361.8781138354916
Ntchisi,9,Central,M,36,1297.66548855828
Ntchisi,9,Central,M,37,1234.42769650147
Ntchisi,9,Central,M,38,1172.2550000002848
Ntchisi,9,Central,M,39,1111.544553329702
Ntchisi,9,Central,M,40,1052.6032484294783
Ntchisi,9,Central,M,41,995.3047180303021
Ntchisi,9,Central,M,42,941.5083662377549
Ntchisi,9,Central,M,43,892.1709738051939
Ntchisi,9,Central,M,44,846.57044205084
Ntchisi,9,Central,M,45,802.7751570009342
Ntchisi,9,Central,M,46,760.893433457743
Ntchisi,9,Central,M,47,722.0806293121133
Ntchisi,9,Central,M,48,686.67974143789
Ntchisi,9,Central,M,49,654.0589334885166
Ntchisi,9,Central,M,50,623.4419493810803
Ntchisi,9,Central,M,51,595.1717859894263
Ntchisi,9,Central,M,52,567.2446194716174
Ntchisi,9,Central,M,53,538.6856166072516
Ntchisi,9,Central,M,54,510.3793482815087
Ntchisi,9,Central,M,55,483.60753965454643
Ntchisi,9,Central,M,56,457.3773050389185
Ntchisi,9,Central,M,57,435.22692797534285
Ntchisi,9,Central,M,58,418.8172354319115
Ntchisi,9,Central,M,59,405.9999838303315
Ntchisi,9,Central,M,60,393.3452044321517
Ntchisi,9,Central,M,61,381.936045260041
Ntchisi,9,Central,M,62,367.0969173494793
Ntchisi,9,Central,M,63,346.3004753142396
Ntchisi,9,Central,M,64,321.80327753488166
Ntchisi,9,Central,M,65,298.47949011341484
Ntchisi,9,Central,M,66,275.40843723057077
Ntchisi,9,Central,M,67,253.40247990335092
Ntchisi,9,Central,M,68,233.3822939510238
Ntchisi,9,Central,M,69,214.80630536225496
Ntchisi,9,Central,M,70,196.2664217075751
Ntchisi,9,Central,M,71,178.05148245969582
Ntchisi,9,Central,M,72,160.82942889926292
Ntchisi,9,Central,M,73,144.8168906308101
Ntchisi,9,Central,M,74,129.85139545093705
Ntchisi,9,Central,M,75,115.64410388693211
Ntchisi,9,Central,M,76,102.24917333992875
Ntchisi,9,Central,M,77,89.52218407357108
Ntchisi,9,Central,M,78,77.30066388445884
Ntchisi,9,Central,M,79,65.74708497599231
Ntchisi,9,Central,M,80,55.07807695270526
Ntchisi,9,Central,M,81,45.20337747937528
Ntchisi,9,Central,M,82,36.50208836393642
Ntchisi,9,Central,M,83,29.19083921092245
Ntchisi,9,Central,M,84,23.053000415799612
Ntchisi,9,Central,M,85,17.58310290132249
Ntchisi,9,Central,M,86,12.781146667491093
Ntchisi,9,Central,M,87,8.972076121106035
Ntchisi,9,Central,M,88,6.1919961962562775
Ntchisi,9,Central,M,89,4.27843468954151
Ntchisi,9,Central,M,90,2.635660188493926
Ntchisi,9,Central,M,91,1.7871942374034155
Ntchisi,9,Central,M,92,1.3719874953803997
Ntchisi,9,Central,M,93,0.9206758192684261
Ntchisi,9,Central,M,94,0.43325920906749465
Ntchisi,9,Central,M,95,0.1624722034003105
Ntchisi,9,Central,M,96,0.12636726931135261
Ntchisi,9,Central,M,97,0.09026233522239471
Ntchisi,9,Central,M,98,0.05415740113343683
Ntchisi,9,Central,M,99,0.03610493408895789
Ntchisi,9,Central,M,100,0.03610493408895789
Ntchisi,9,Central,F,0,5059.203889215224
Ntchisi,9,Central,F,1,4879.942891463548
Ntchisi,9,Central,F,2,4709.9789142397785
Ntchisi,9,Central,F,3,4548.824540933715
Ntchisi,9,Central,F,4,4395.992354935157
Ntchisi,9,Central,F,5,4251.031044567991
Ntchisi,9,Central,F,6,4113.417088287928
Ntchisi,9,Central,F,7,3982.699174418856
Ntchisi,9,Central,F,8,3858.3898863505738
Ntchisi,9,Central,F,9,3740.019859939925
Ntchisi,9,Central,F,10,3627.191940911932
Ntchisi,9,Central,F,11,3519.5631323927482
Ntchisi,9,Central,F,12,3416.0863912937953
Ntchisi,9,Central,F,13,3316.075723867382
Ntchisi,9,Central,F,14,3219.3867103771527
Ntchisi,9,Central,F,15,3124.809835531127
Ntchisi,9,Central,F,16,3030.5579050919027
Ntchisi,9,Central,F,17,2942.859020189824
Ntchisi,9,Central,F,18,2864.078054007718
Ntchisi,9,Central,F,19,2789.756047185598
Ntchisi,9,Central,F,20,2716.174191512302
Ntchisi,9,Central,F,21,2647.7011840125933
Ntchisi,9,Central,F,22,2560.309191050271
Ntchisi,9,Central,F,23,2442.787630590713
Ntchisi,9,Central,F,24,2307.628809828699
Ntchisi,9,Central,F,25,2177.037263228938
Ntchisi,9,Central,F,26,2044.8209945951744
Ntchisi,9,Central,F,27,1931.6320262262914
Ntchisi,9,Central,F,28,1849.4571962398234
Ntchisi,9,Central,F,29,1787.8802311511056
Ntchisi,9,Central,F,30,1724.7507538965629
Ntchisi,9,Central,F,31,1664.8165633088927
Ntchisi,9,Central,F,32,1602.4813946043068
Ntchisi,9,Central,F,33,1532.8710816807961
Ntchisi,9,Central,F,34,1459.6502753483894
Ntchisi,9,Central,F,35,1391.3397400520812
Ntchisi,9,Central,F,36,1326.1342290874231
Ntchisi,9,Central,F,37,1264.2864769930384
Ntchisi,9,Central,F,38,1206.6991071211505
Ntchisi,9,Central,F,39,1152.6500207899805
Ntchisi,9,Central,F,40,1100.4061811632585
Ntchisi,9,Central,F,41,1050.3286375818739
Ntchisi,9,Central,F,42,1002.2549178424265
Ntchisi,9,Central,F,43,955.8781300051601
Ntchisi,9,Central,F,44,911.4149036746085
Ntchisi,9,Central,F,45,869.0457635212164
Ntchisi,9,Central,F,46,828.4277126711387
Ntchisi,9,Central,F,47,790.7702664163556
Ntchisi,9,Central,F,48,756.5608413670681
Ntchisi,9,Central,F,49,725.0412339074078
Ntchisi,9,Central,F,50,695.3629780862844
Ntchisi,9,Central,F,51,668.1398577832102
Ntchisi,9,Central,F,52,640.2126912654013
Ntchisi,9,Central,F,53,610.0109138999879
Ntchisi,9,Central,F,54,579.2314575891514
Ntchisi,9,Central,F,55,550.1489331804959
Ntchisi,9,Central,F,56,521.1566711070626
Ntchisi,9,Central,F,57,498.66329716964185
Ntchisi,9,Central,F,58,485.66552089761706
Ntchisi,9,Central,F,59,478.6250587502702
Ntchisi,9,Central,F,60,471.25965219612283
Ntchisi,9,Central,F,61,465.24818067031134
Ntchisi,9,Central,F,62,454.52501524589087
Ntchisi,9,Central,F,63,435.5518723821435
Ntchisi,9,Central,F,64,411.2893566743638
Ntchisi,9,Central,F,65,388.2724611926531
Ntchisi,9,Central,F,66,365.29167064503145
Ntchisi,9,Central,F,67,342.81634917465516
Ntchisi,9,Central,F,68,321.8393824689706
Ntchisi,9,Central,F,69,301.83724898368797
Ntchisi,9,Central,F,70,281.4379612234267
Ntchisi,9,Central,F,71,261.02062099612107
Ntchisi,9,Central,F,72,240.8379628403936
Ntchisi,9,Central,F,73,220.8538818221554
Ntchisi,9,Central,F,74,201.2308501448068
Ntchisi,9,Central,F,75,182.16744494583702
Ntchisi,9,Central,F,76,163.62756129115715
Ntchisi,9,Central,F,77,146.06251085687913
Ntchisi,9,Central,F,78,129.77918558275914
Ntchisi,9,Central,F,79,114.59706079835233
Ntchisi,9,Central,F,80,100.17313962981366
Ntchisi,9,Central,F,81,86.5976844123655
Ntchisi,9,Central,F,82,73.88874761305232
Ntchisi,9,Central,F,83,61.97411936369622
Ntchisi,9,Central,F,84,50.96211446656406
Ntchisi,9,Central,F,85,40.88883785574481
Ntchisi,9,Central,F,86,31.60986979488263
Ntchisi,9,Central,F,87,23.847308965756685
Ntchisi,9,Central,F,88,17.908047308123113
Ntchisi,9,Central,F,89,13.412983014047855
Ntchisi,9,Central,F,90,8.827656384750204
Ntchisi,9,Central,F,91,5.830946855366699
Ntchisi,9,Central,F,92,4.567274162253173
Ntchisi,9,Central,F,93,3.141129265739336
Ntchisi,9,Central,F,94,1.5164072317362314
Ntchisi,9,Central,F,95,0.649888813601242
Ntchisi,9,Central,F,96,0.5235215442898894
Ntchisi,9,Central,F,97,0.37910180793405784
Ntchisi,9,Central,F,98,0.25273453862270523
Ntchisi,9,Central,F,99,0.10831480226687366
Ntchisi,9,Central,F,100,0.10831480226687366
Dowa,10,Central,M,0,12552.97410353564
Dowa,10,Central,M,1,12080.514400940256
Dowa,10,Central,M,2,11635.194409405418
Dowa,10,Central,M,3,11215.342639433073
Dowa,10,Central,M,4,10819.243614959425
Dowa,10,Central,M,5,10445.093886789204
Dowa,10,Central,M,6,10091.177978858614
Dowa,10,Central,M,7,9755.824401669599
Dowa,10,Central,M,8,9437.273692592624
Dowa,10,Central,M,9,9133.766388998158
Dowa,10,Central,M,10,8845.214517754723
Dowa,10,Central,M,11,8571.35415946789
Dowa,10,Central,M,12,8302.772189069658
Dowa,10,Central,M,13,8034.498124631592
Dowa,10,Central,M,14,7769.523052623902
Dowa,10,Central,M,15,7512.157656488942
Dowa,10,Central,M,16,7257.2115214695905
Dowa,10,Central,M,17,7019.9919724427855
Dowa,10,Central,M,18,6807.009021137799
Dowa,10,Central,M,19,6608.013797737602
Dowa,10,Central,M,20,6412.317566767779
Dowa,10,Central,M,21,6229.509399559285
Dowa,10,Central,M,22,6010.45630218241
Dowa,10,Central,M,23,5731.933367927314
Dowa,10,Central,M,24,5419.892670579613
Dowa,10,Central,M,25,5119.288480323876
Dowa,10,Central,M,26,4816.440975215485
Dowa,10,Central,M,27,4558.899632817572
Dowa,10,Central,M,28,4373.45227166478
Dowa,10,Central,M,29,4235.686347772335
Dowa,10,Central,M,30,4094.797377712469
Dowa,10,Central,M,31,3961.562070091072
Dowa,10,Central,M,32,3819.925328413655
Dowa,10,Central,M,33,3656.999088918886
Dowa,10,Central,M,34,3482.1085035432925
Dowa,10,Central,M,35,3318.346519299496
Dowa,10,Central,M,36,3161.886304968262
Dowa,10,Central,M,37,3007.8013651868973
Dowa,10,Central,M,38,2856.3116327840944
Dowa,10,Central,M,39,2708.384812206096
Dowa,10,Central,M,40,2564.7686750704534
Dowa,10,Central,M,41,2425.1553154169987
Dowa,10,Central,M,42,2294.07534951678
Dowa,10,Central,M,43,2173.860065353929
Dowa,10,Central,M,44,2062.7500002989113
Dowa,10,Central,M,45,1956.0385918177265
Dowa,10,Central,M,46,1853.9897593048045
Dowa,10,Central,M,47,1759.4186429673985
Dowa,10,Central,M,48,1673.1609875545364
Dowa,10,Central,M,49,1593.677263265377
Dowa,10,Central,M,50,1519.076047773172
Dowa,10,Central,M,51,1450.1930858269495
Dowa,10,Central,M,52,1382.1458686297556
Dowa,10,Central,M,53,1312.55912163172
Dowa,10,Central,M,54,1243.588186554021
Dowa,10,Central,M,55,1178.35610956408
Dowa,10,Central,M,56,1114.4436295462888
Dowa,10,Central,M,57,1060.4721133853598
Dowa,10,Central,M,58,1020.4883251292193
Dowa,10,Central,M,59,989.2578634550061
Dowa,10,Central,M,60,958.4232808724379
Dowa,10,Central,M,61,930.6237713258143
Dowa,10,Central,M,62,894.4668142889084
Dowa,10,Central,M,63,843.7942905583541
Dowa,10,Central,M,64,784.1045208514423
Dowa,10,Central,M,65,727.2738779175221
Dowa,10,Central,M,66,671.0590469039383
Dowa,10,Central,M,67,617.439423268916
Dowa,10,Central,M,68,568.6583218651098
Dowa,10,Central,M,69,523.3961457203699
Dowa,10,Central,M,70,478.22194270710656
Dowa,10,Central,M,71,433.83949787713317
Dowa,10,Central,M,72,391.87631416276787
Dowa,10,Central,M,73,352.8602303528706
Dowa,10,Central,M,74,316.3953673557963
Dowa,10,Central,M,75,281.77794011973185
Dowa,10,Central,M,76,249.13990834189215
Dowa,10,Central,M,77,218.12937949637063
Dowa,10,Central,M,78,188.35047449152228
Dowa,10,Central,M,79,160.1990724189921
Dowa,10,Central,M,80,134.20301206764
Dowa,10,Central,M,81,110.14236060877435
Dowa,10,Central,M,82,88.94083592290005
Dowa,10,Central,M,83,71.12627679887706
Dowa,10,Central,M,84,56.17084444784539
Dowa,10,Central,M,85,42.84291502913188
Dowa,10,Central,M,86,31.14248854273652
Dowa,10,Central,M,87,21.861323171949223
Dowa,10,Central,M,88,15.087392048246647
Dowa,10,Central,M,89,10.424816079983835
Dowa,10,Central,M,90,6.422038597795949
Dowa,10,Central,M,91,4.354670008094513
Dowa,10,Central,M,92,3.3429789961129597
Dowa,10,Central,M,93,2.2433148526547493
Dowa,10,Central,M,94,1.055677577719882
Dowa,10,Central,M,95,0.39587909164495577
Dowa,10,Central,M,96,0.3079059601682989
Dowa,10,Central,M,97,0.2199328286916421
Dowa,10,Central,M,98,0.13195969721498524
Dowa,10,Central,M,99,0.08797313147665684
Dowa,10,Central,M,100,0.08797313147665684
Dowa,10,Central,F,0,12327.23504816654
Dowa,10,Central,F,1,11890.448450384938
Dowa,10,Central,F,2,11476.314933958574
Dowa,10,Central,F,3,11083.646861612518
Dowa,10,Central,F,4,10711.25659607183
Dowa,10,Central,F,5,10358.044473193053
Dowa,10,Central,F,6,10022.734882569775
Dowa,10,Central,F,7,9704.22816005854
Dowa,10,Central,F,8,9401.336668384409
Dowa,10,Central,F,9,9112.916756838189
Dowa,10,Central,F,10,8838.000720973638
Dowa,10,Central,F,11,8575.752816041724
Dowa,10,Central,F,12,8323.621821229624
Dowa,10,Central,F,13,8079.936247039285
Dowa,10,Central,F,14,7844.344200944798
Dowa,10,Central,F,15,7613.898583041696
Dowa,10,Central,F,16,7384.244723321883
Dowa,10,Central,F,17,7170.557986965084
Dowa,10,Central,F,18,6978.600614083019
Dowa,10,Central,F,19,6797.50792293832
Dowa,10,Central,F,20,6618.2186809888935
Dowa,10,Central,F,21,6451.377637143414
Dowa,10,Central,F,22,6238.438672404166
Dowa,10,Central,F,23,5952.086129447648
Dowa,10,Central,F,24,5622.758711764784
Dowa,10,Central,F,25,5304.559895213715
Dowa,10,Central,F,26,4982.402287746198
Dowa,10,Central,F,27,4706.606520566879
Dowa,10,Central,F,28,4506.379673326008
Dowa,10,Central,F,29,4356.34149759257
Dowa,10,Central,F,30,4202.520477205635
Dowa,10,Central,F,31,4056.485078954385
Dowa,10,Central,F,32,3904.599467459937
Dowa,10,Central,F,33,3734.9872699729426
Dowa,10,Central,F,34,3556.5777593382827
Dowa,10,Central,F,35,3390.132594584448
Dowa,10,Central,F,36,3231.2531191376056
Dowa,10,Central,F,37,3080.5551449180925
Dowa,10,Central,F,38,2940.2380002128248
Dowa,10,Central,F,39,2808.5422223922697
Dowa,10,Central,F,40,2681.245101145547
Dowa,10,Central,F,41,2559.226367787424
Dowa,10,Central,F,42,2442.0901432262553
Dowa,10,Central,F,43,2329.0886558444895
Dowa,10,Central,F,44,2220.749744430987
Dowa,10,Central,F,45,2117.51327464313
Dowa,10,Central,F,46,2018.5435017318912
Dowa,10,Central,F,47,1926.787525601738
Dowa,10,Central,F,48,1843.4329835276058
Dowa,10,Central,F,49,1766.6324397484843
Dowa,10,Central,F,50,1694.3185256746724
Dowa,10,Central,F,51,1627.986784541273
Dowa,10,Central,F,52,1559.939567344079
Dowa,10,Central,F,53,1486.3500428638556
Dowa,10,Central,F,54,1411.3529482800056
Dowa,10,Central,F,55,1340.4905908755586
Dowa,10,Central,F,56,1269.848166299803
Dowa,10,Central,F,57,1215.0409053898459
Dowa,10,Central,F,58,1183.3705780582495
Dowa,10,Central,F,59,1166.2158174203014
Dowa,10,Central,F,60,1148.2692985990634
Dowa,10,Central,F,61,1133.6217722082
Dowa,10,Central,F,62,1107.493752159633
Dowa,10,Central,F,63,1061.2638715686496
Dowa,10,Central,F,64,1002.1459272163363
Dowa,10,Central,F,65,946.0630558999676
Dowa,10,Central,F,66,890.0681577150756
Dowa,10,Central,F,67,835.3048833708566
Dowa,10,Central,F,68,784.192493982919
Dowa,10,Central,F,69,735.4553791448511
Dowa,10,Central,F,70,685.7505598605401
Dowa,10,Central,F,71,636.0017540104906
Dowa,10,Central,F,72,586.8247735150394
Dowa,10,Central,F,73,538.1316452427099
Dowa,10,Central,F,74,490.31824828514686
Dowa,10,Central,F,75,443.86843486547207
Dowa,10,Central,F,76,398.69423185220876
Dowa,10,Central,F,77,355.8953033888152
Dowa,10,Central,F,78,316.219421092843
Dowa,10,Central,F,79,279.2267193069088
Dowa,10,Central,F,80,244.08145328198438
Dowa,10,Central,F,81,211.00355584676143
Dowa,10,Central,F,82,180.0370135669782
Dowa,10,Central,F,83,151.00588017968147
Dowa,10,Central,F,84,124.17407507930112
Dowa,10,Central,F,85,99.62957139731387
Dowa,10,Central,F,86,77.02047660781307
Dowa,10,Central,F,87,58.10625334033184
Dowa,10,Central,F,88,43.63467321242179
Dowa,10,Central,F,89,32.682018343578015
Dowa,10,Central,F,90,21.509430646042595
Dowa,10,Central,F,91,14.207660733480079
Dowa,10,Central,F,92,11.12860113179709
Dowa,10,Central,F,93,7.653662438469144
Dowa,10,Central,F,94,3.694871522019587
Dowa,10,Central,F,95,1.583516366579823
Dowa,10,Central,F,96,1.2756104064115241
Dowa,10,Central,F,97,0.9237178805048968
Dowa,10,Central,F,98,0.6158119203365978
Dowa,10,Central,F,99,0.2639193944299705
Dowa,10,Central,F,100,0.2639193944299705
Salima,11,Central,M,0,7772.334834208801
Salima,11,Central,M,1,7479.805352832131
Salima,11,Central,M,2,7204.079771465647
Salima,11,Central,M,3,6944.123165959613
Salima,11,Central,M,4,6698.873377318248
Salima,11,Central,M,5,6467.213776853677
Salima,11,Central,M,6,6248.08220557012
Salima,11,Central,M,7,6040.443739317841
Salima,11,Central,M,8,5843.208984255012
Salima,11,Central,M,9,5655.288546539808
Salima,11,Central,M,10,5476.627956480133
Salima,11,Central,M,11,5307.063804999718
Salima,11,Central,M,12,5140.767835044784
Salima,11,Central,M,13,4974.66250901217
Salima,11,Central,M,14,4810.599796432982
Salima,11,Central,M,15,4651.248712219697
Salima,11,Central,M,16,4493.395544538925
Salima,11,Central,M,17,4346.518019814562
Salima,11,Central,M,18,4214.64689526137
Salima,11,Central,M,19,4091.436451750705
Salima,11,Central,M,20,3970.2686216934662
Salima,11,Central,M,21,3857.080601527612
Salima,11,Central,M,22,3721.451068220116
Salima,11,Central,M,23,3549.000023058858
Salima,11,Central,M,24,3355.7960252107905
Salima,11,Central,M,25,3169.6730873346
Salima,11,Central,M,26,2982.16117231008
Salima,11,Central,M,27,2822.7011487126124
Salima,11,Central,M,28,2707.8790377840173
Salima,11,Central,M,29,2622.5794999689415
Salima,11,Central,M,30,2535.3462880846223
Salima,11,Central,M,31,2452.851939412252
Salima,11,Central,M,32,2365.155735145156
Salima,11,Central,M,33,2264.27786539195
Salima,11,Central,M,34,2155.9921175143186
Salima,11,Central,M,35,2054.596785686245
Salima,11,Central,M,36,1957.7224383017542
Salima,11,Central,M,37,1862.3187726037304
Salima,11,Central,M,38,1768.521962822402
Salima,11,Central,M,39,1676.9311755707736
Salima,11,Central,M,40,1588.009403231622
Salima,11,Central,M,41,1501.5660018826275
Salima,11,Central,M,42,1420.4061606664955
Salima,11,Central,M,43,1345.9733264236468
Salima,11,Central,M,44,1277.178105312254
Salima,11,Central,M,45,1211.1063688054298
Salima,11,Central,M,46,1147.9215259794478
Salima,11,Central,M,47,1089.3666069812316
Salima,11,Central,M,48,1035.9590738856493
Salima,11,Central,M,49,986.7457070811021
Salima,11,Central,M,50,940.5554081876255
Salima,11,Central,M,51,897.9056392800876
Salima,11,Central,M,52,855.7733324474176
Salima,11,Central,M,53,812.6878060031488
Salima,11,Central,M,54,769.9835674035195
Salima,11,Central,M,55,729.5942907177732
Salima,11,Central,M,56,690.0220594133974
Salima,11,Central,M,57,656.6049033153456
Salima,11,Central,M,58,631.8484282598208
Salima,11,Central,M,59,612.5116875673866
Salima,11,Central,M,60,593.4200604893636
Salima,11,Central,M,61,576.2076377884925
Salima,11,Central,M,62,553.8205943389421
Salima,11,Central,M,63,522.4460516943165
Salima,11,Central,M,64,485.48836561032607
Salima,11,Central,M,65,450.30094451930506
Salima,11,Central,M,66,415.4948112729235
Salima,11,Central,M,67,382.2955339432373
Salima,11,Central,M,68,352.092089678576
Salima,11,Central,M,69,324.0674330975693
Salima,11,Central,M,70,296.0972462086539
Salima,11,Central,M,71,268.61728654856086
Salima,11,Central,M,72,242.63524342098032
Salima,11,Central,M,73,218.47793497846044
Salima,11,Central,M,74,195.9002476065901
Salima,11,Central,M,75,174.46642376863844
Salima,11,Central,M,76,154.25816800274245
Salima,11,Central,M,77,135.0576015405367
Salima,11,Central,M,78,116.61961076761003
Salima,11,Central,M,79,99.18930929837359
Salima,11,Central,M,80,83.09351528537557
Salima,11,Central,M,81,68.19605449838755
Salima,11,Central,M,82,55.06885870436886
Salima,11,Central,M,83,44.03874605586768
Salima,11,Central,M,84,34.77889840033583
Salima,11,Central,M,85,26.5267400484942
Salima,11,Central,M,86,19.282271000342806
Salima,11,Central,M,87,13.535718484703919
Salima,11,Central,M,88,9.341552193668901
Salima,11,Central,M,89,6.454658512826618
Salima,11,Central,M,90,3.976287522669562
Salima,11,Central,M,91,2.696249758522511
Salima,11,Central,M,92,2.069848299471827
Salima,11,Central,M,93,1.3889771483297784
Salima,11,Central,M,94,0.6536363050963663
Salima,11,Central,M,95,0.24511361441113738
Salima,11,Central,M,96,0.1906439223197735
Salima,11,Central,M,97,0.13617423022840966
Salima,11,Central,M,98,0.08170453813704578
Salima,11,Central,M,99,0.05446969209136386
Salima,11,Central,M,100,0.05446969209136386
Salima,11,Central,F,0,7632.565604302361
Salima,11,Central,F,1,7362.123583068739
Salima,11,Central,F,2,7105.707507548644
Salima,11,Central,F,3,6862.582036898842
Salima,11,Central,F,4,6632.011830276098
Salima,11,Central,F,5,6413.316016529272
Salima,11,Central,F,6,6205.704785123039
Salima,11,Central,F,7,6008.4972649062565
Salima,11,Central,F,8,5820.958115035691
Salima,11,Central,F,9,5642.379229514154
Salima,11,Central,F,10,5472.161441728642
Salima,11,Central,F,11,5309.787289604286
Salima,11,Central,F,12,5153.677152070438
Salima,11,Central,F,13,5002.796104977359
Salima,11,Central,F,14,4856.926269556687
Salima,11,Central,F,15,4714.24291112336
Salima,11,Central,F,16,4572.049779918854
Salima,11,Central,F,17,4439.742897828931
Salima,11,Central,F,18,4320.890029685575
Salima,11,Central,F,19,4208.764168515503
Salima,11,Central,F,20,4097.754936033303
Salima,11,Central,F,21,3994.453164982032
Salima,11,Central,F,22,3862.6092752748855
Salima,11,Central,F,23,3685.310427517496
Salima,11,Central,F,24,3481.4031351734757
Salima,11,Central,F,25,3284.3862588790125
Salima,11,Central,F,26,3084.918246440438
Salima,11,Central,F,27,2914.1557617340122
Salima,11,Central,F,28,2790.182742534068
Salima,11,Central,F,29,2697.284682672247
Salima,11,Central,F,30,2602.0444260504973
Salima,11,Central,F,31,2511.624737178833
Salima,11,Central,F,32,2417.5828137830936
Salima,11,Central,F,33,2312.565247430944
Salima,11,Central,F,34,2202.100711869658
Salima,11,Central,F,35,2099.0440544327976
Salima,11,Central,F,36,2000.6717905157946
Salima,11,Central,F,37,1907.3652079632884
Salima,11,Central,F,38,1820.486049077563
Salima,11,Central,F,39,1738.9449200167912
Salima,11,Central,F,40,1660.1272755605878
Salima,11,Central,F,41,1584.577812629866
Salima,11,Central,F,42,1512.0514176102151
Salima,11,Central,F,43,1442.0850981188582
Salima,11,Central,F,44,1375.0056723083437
Salima,11,Central,F,45,1311.0854886391282
Salima,11,Central,F,46,1249.8070850363438
Salima,11,Central,F,47,1192.9951961850513
Salima,11,Central,F,48,1141.385162928484
Salima,11,Central,F,49,1093.8331217327234
Salima,11,Central,F,50,1049.0590348336223
Salima,11,Central,F,51,1007.988886996734
Salima,11,Central,F,52,965.856580164064
Salima,11,Central,F,53,920.2926827296382
Salima,11,Central,F,54,873.8572702217505
Salima,11,Central,F,55,829.9819332421569
Salima,11,Central,F,56,786.2427704927917
Salima,11,Central,F,57,752.308152319872
Salima,11,Central,F,58,732.699063166981
Salima,11,Central,F,59,722.0774732091651
Salima,11,Central,F,60,710.9656560225268
Salima,11,Central,F,61,701.8964522893148
Salima,11,Central,F,62,685.7189537381796
Salima,11,Central,F,63,657.0951305441679
Salima,11,Central,F,64,620.4914974587714
Salima,11,Central,F,65,585.767068750527
Salima,11,Central,F,66,551.0971097343738
Salima,11,Central,F,67,517.1897264074998
Salima,11,Central,F,68,485.5428353024175
Salima,11,Central,F,69,455.3666258838019
Salima,11,Central,F,70,424.5912498521813
Salima,11,Central,F,71,393.78863897451504
Salima,11,Central,F,72,363.34008109544266
Salima,11,Central,F,73,333.19110652287276
Salima,11,Central,F,74,303.5868288712165
Salima,11,Central,F,75,274.82683144697637
Salima,11,Central,F,76,246.85664455806102
Salima,11,Central,F,77,220.35713935561247
Salima,11,Central,F,78,195.7913082224074
Salima,11,Central,F,79,172.88680269798888
Salima,11,Central,F,80,151.12616070748902
Salima,11,Central,F,81,130.64555648113623
Salima,11,Central,F,82,111.47222486497614
Salima,11,Central,F,83,93.49722647482606
Salima,11,Central,F,84,76.88397038696009
Salima,11,Central,F,85,61.686926293469575
Salima,11,Central,F,86,47.68821542598906
Salima,11,Central,F,87,35.977231626345834
Salima,11,Central,F,88,27.016967277316475
Salima,11,Central,F,89,20.235490611941675
Salima,11,Central,F,90,13.317839716338463
Salima,11,Central,F,91,8.796855272755263
Salima,11,Central,F,92,6.890416049557529
Salima,11,Central,F,93,4.738863211948656
Salima,11,Central,F,94,2.2877270678372823
Salima,11,Central,F,95,0.9804544576445495
Salima,11,Central,F,96,0.789810535324776
Salima,11,Central,F,97,0.5719317669593206
Salima,11,Central,F,98,0.381287844639547
Salima,11,Central,F,99,0.16340907627409157
Salima,11,Central,F,100,0.16340907627409157
Lilongwe,12,Central,M,0,26608.027233024113
Lilongwe,12,Central,M,1,25606.573670746493
Lilongwe,12,Central,M,2,24662.647047108225
Lilongwe,12,Central,M,3,23772.704373992136
Lilongwe,12,Central,M,4,22933.10942675166
Lilongwe,12,Central,M,5,22140.03950768142
Lilongwe,12,Central,M,6,21389.858392134847
Lilongwe,12,Central,M,7,20679.023091994768
Lilongwe,12,Central,M,8,20003.804146085215
Lilongwe,12,Central,M,9,19360.47209323021
Lilongwe,12,Central,M,10,18748.84046037096
Lilongwe,12,Central,M,11,18168.34982833107
